From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (cellular component)	Gene Ontology (biological process)	Gene Ontology IDs	Gene Ontology (molecular function)	Gene Ontology (GO)	Gene Names (primary)
KAK2559141.1	A0AAD9V2U7	unreviewed	A0AAD9V2U7_ACRCE	HTH cro/C1-type domain-containing protein	P5673_018266	Acropora cervicornis (Staghorn coral)	162						
PFX29706.1	A0A2B4SK14	unreviewed	A0A2B4SK14_STYPI	Retrovirus-related Pol polyprotein from transposon opus	pol AWC38_SpisGene5516	Stylophora pistillata (Smooth cauliflower coral)	373						pol
CAB4039140.1	A0A7D9LTZ4	unreviewed	A0A7D9LTZ4_PARCT	Integrase recombinase xerD-like	PACLA_8A002155	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	656		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
KAJ7373076.1	A0A9X0CRS1	unreviewed	A0A9X0CRS1_9CNID	Protein lin-52	LIN52 OS493_014223	Desmophyllum pertusum	118	DRM complex [GO:0070176]	regulation of DNA-templated transcription [GO:0006355]	GO:0006355; GO:0070176		DRM complex [GO:0070176]; regulation of DNA-templated transcription [GO:0006355]	LIN52
PFX34442.1	A0A2B4T0X4	unreviewed	A0A2B4T0X4_STYPI	Integrase catalytic domain-containing protein	AWC38_SpisGene696	Stylophora pistillata (Smooth cauliflower coral)	966		DNA integration [GO:0015074]	GO:0003676; GO:0008270; GO:0015074	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	
PFX15074.1	A0A2B4R9Q0	unreviewed	A0A2B4R9Q0_STYPI	HECT domain-containing protein	AWC38_SpisGene20721	Stylophora pistillata (Smooth cauliflower coral)	451			GO:0004842	ubiquitin-protein transferase activity [GO:0004842]	ubiquitin-protein transferase activity [GO:0004842]	
CAB4038431.1	A0A7D9LU08	unreviewed	A0A7D9LU08_PARCT	PREDICTED: uncharacterized protein LOC107336333	PACLA_8A064119	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	295			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAJ7378927.1	A0A9X0CWV0	unreviewed	A0A9X0CWV0_9CNID	Beta/gamma crystallin 'Greek key' domain-containing protein	OS493_019622	Desmophyllum pertusum	107						
PFX13527.1	A0A2B4RXR3	unreviewed	A0A2B4RXR3_STYPI	Pogo transposable element with KRAB domain	POGK AWC38_SpisGene13079 AWC38_SpisGene15430 AWC38_SpisGene16979 AWC38_SpisGene18190 AWC38_SpisGene19288 AWC38_SpisGene22382 AWC38_SpisGene2255 AWC38_SpisGene2283 AWC38_SpisGene8669	Stylophora pistillata (Smooth cauliflower coral)	416	nucleus [GO:0005634]	DNA transposition [GO:0006313]	GO:0003677; GO:0004803; GO:0005634; GO:0006313	DNA binding [GO:0003677]; transposase activity [GO:0004803]	nucleus [GO:0005634]; DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	POGK
PFX14103.1	A0A2B4RBB5	unreviewed	A0A2B4RBB5_STYPI	Retrovirus-related Pol polyprotein	pol AWC38_SpisGene21767	Stylophora pistillata (Smooth cauliflower coral)	473			GO:0003824	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	pol
CAB3981832.1	A0A6S7FZX5	unreviewed	A0A6S7FZX5_PARCT	Tigger transposable element-derived 6-like	PACLA_8A012159	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	603	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	
CAB4007130.1	A0A6S7HUS8	unreviewed	A0A6S7HUS8_PARCT	Uncharacterized protein	PACLA_8A066107	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	423						
KAK2552973.1	A0AAD9Q1K8	unreviewed	A0AAD9Q1K8_ACRCE	Peptidase A2 domain-containing protein	P5673_025684	Acropora cervicornis (Staghorn coral)	852		proteolysis [GO:0006508]	GO:0004190; GO:0006508	aspartic-type endopeptidase activity [GO:0004190]	aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	
KAJ7391228.1	A0A9X0DA53	unreviewed	A0A9X0DA53_9CNID	MULE transposase domain-containing protein	OS493_019359	Desmophyllum pertusum	486						
PFX14707.1	A0A2B4RED9	unreviewed	A0A2B4RED9_STYPI	Tyrosine-protein kinase SPK-1	AWC38_SpisGene21120	Stylophora pistillata (Smooth cauliflower coral)	1542			GO:0004674; GO:0005524	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	
CAB4008812.1	A0A7D9EGS9	unreviewed	A0A7D9EGS9_PARCT	Cyclin-dependent kinase 2	PACLA_8A015326	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	267			GO:0008270; GO:0016301	kinase activity [GO:0016301]; zinc ion binding [GO:0008270]	kinase activity [GO:0016301]; zinc ion binding [GO:0008270]	
CAB4026532.1	A0A7D9L416	unreviewed	A0A7D9L416_PARCT	Uncharacterized protein	PACLA_8A029342	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	642						
PFX22146.1	A0A2B4RYA9	unreviewed	A0A2B4RYA9_STYPI	Uncharacterized protein	AWC38_SpisGene13322	Stylophora pistillata (Smooth cauliflower coral)	388						
CAH3121235.1	A0AAU9WPE4	unreviewed	A0AAU9WPE4_9CNID	G-protein coupled receptors family 3 profile domain-containing protein	PMEA_00009092	Pocillopora meandrina	2122	G protein-coupled receptor heterodimeric complex [GO:0038039]	gamma-aminobutyric acid signaling pathway [GO:0007214]	GO:0004965; GO:0007214; GO:0038039	G protein-coupled GABA receptor activity [GO:0004965]	G protein-coupled receptor heterodimeric complex [GO:0038039]; G protein-coupled GABA receptor activity [GO:0004965]; gamma-aminobutyric acid signaling pathway [GO:0007214]	
PFX31755.1	A0A2B4STN1	unreviewed	A0A2B4STN1_STYPI	Putative RNA-directed DNA polymerase from transposon X-element	AWC38_SpisGene3366	Stylophora pistillata (Smooth cauliflower coral)	644			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7373311.1	A0A9W9Z1N3	unreviewed	A0A9W9Z1N3_9CNID	CUE domain-containing protein	OS493_012902	Desmophyllum pertusum	684			GO:0004842; GO:0043130	ubiquitin binding [GO:0043130]; ubiquitin-protein transferase activity [GO:0004842]	ubiquitin binding [GO:0043130]; ubiquitin-protein transferase activity [GO:0004842]	
PFX32556.1	A0A2B4ST84	unreviewed	A0A2B4ST84_STYPI	Tigger transposable element-derived protein 4	Tigd4 AWC38_SpisGene2566	Stylophora pistillata (Smooth cauliflower coral)	331	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	Tigd4
KAJ7308512.1	A0A9W9Y6T0	unreviewed	A0A9W9Y6T0_9CNID	Orexin receptor type 2	HCRTR2_3 OS493_040412	Desmophyllum pertusum	324						HCRTR2_3
CAB4022311.1	A0A6S7K324	unreviewed	A0A6S7K324_PARCT	Uncharacterized protein	PACLA_8A001841	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	291						
PFX15060.1	A0A2B4REY7	unreviewed	A0A2B4REY7_STYPI	PiggyBac transposable element-derived protein domain-containing protein	AWC38_SpisGene20736	Stylophora pistillata (Smooth cauliflower coral)	272						
KAJ7323142.1	A0A9W9Y8C1	unreviewed	A0A9W9Y8C1_9CNID	Uncharacterized protein	OS493_032145	Desmophyllum pertusum	132						
KAJ7374959.1	A0A9W9Z5W4	unreviewed	A0A9W9Z5W4_9CNID	HMG box domain-containing protein	OS493_001684	Desmophyllum pertusum	960	nucleus [GO:0005634]		GO:0003677; GO:0005634	DNA binding [GO:0003677]	nucleus [GO:0005634]; DNA binding [GO:0003677]	
KAJ7358750.1	A0A9W9YQQ3	unreviewed	A0A9W9YQQ3_9CNID	Uncharacterized protein	OS493_021526	Desmophyllum pertusum	230						
PFX16000.1	A0A2B4RHP6	unreviewed	A0A2B4RHP6_STYPI	CCHC-type domain-containing protein	AWC38_SpisGene19760	Stylophora pistillata (Smooth cauliflower coral)	513			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
CAB4029075.1	A0A7D9JGK9	unreviewed	A0A7D9JGK9_PARCT	Transposon Ty3-G Gag-Pol poly	PACLA_8A055033	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	271		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAK3105561.1	A0AA89C1Y5	unreviewed	A0AA89C1Y5_PINIB	Reverse transcriptase domain-containing protein	FSP39_000518	Pinctada imbricata (Atlantic pearl-oyster) (Pinctada martensii)	644						
PFX34430.1	A0A2B4SZZ4	unreviewed	A0A2B4SZZ4_STYPI	RNA-directed DNA polymerase from mobile element jockey	pol AWC38_SpisGene612	Stylophora pistillata (Smooth cauliflower coral)	1016			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	pol
CAB3979953.1	A0A6S7FS87	unreviewed	A0A6S7FS87_PARCT	Uncharacterized protein	PACLA_8A016710	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	928			GO:0003824	catalytic activity [GO:0003824]	catalytic activity [GO:0003824]	
KAK2559350.1	A0AAD9QDR6	unreviewed	A0AAD9QDR6_ACRCE	SAP domain-containing protein	P5673_017968	Acropora cervicornis (Staghorn coral)	460						
KAK2555281.1	A0AAD9Q5X4	unreviewed	A0AAD9Q5X4_ACRCE	Myb/SANT-like DNA-binding domain-containing protein	P5673_023266	Acropora cervicornis (Staghorn coral)	302						
KAJ7369637.1	A0A9W9YUF0	unreviewed	A0A9W9YUF0_9CNID	Transposase	OS493_037426	Desmophyllum pertusum	575						
PFX27027.1	A0A2B4SEP0	unreviewed	A0A2B4SEP0_STYPI	52 kDa repressor of the inhibitor of the protein kinase	PRKRIR AWC38_SpisGene8288	Stylophora pistillata (Smooth cauliflower coral)	386			GO:0016301; GO:0046983	kinase activity [GO:0016301]; protein dimerization activity [GO:0046983]	kinase activity [GO:0016301]; protein dimerization activity [GO:0046983]	PRKRIR
KAK2563421.1	A0AAD9QM11	unreviewed	A0AAD9QM11_ACRCE	DDE Tnp4 domain-containing protein	P5673_013121	Acropora cervicornis (Staghorn coral)	332			GO:0046872	metal ion binding [GO:0046872]	metal ion binding [GO:0046872]	
CAB3995778.1	A0A7D9I2E9	unreviewed	A0A7D9I2E9_PARCT	Transient receptor potential cation channel subfamily A member 1	PACLA_8A060908	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	415						
PFX13702.1	A0A2B4RBV0	unreviewed	A0A2B4RBV0_STYPI	Uncharacterized protein	AWC38_SpisGene22194	Stylophora pistillata (Smooth cauliflower coral)	218						
CAB4007564.1	A0A7D9ED64	unreviewed	A0A7D9ED64_PARCT	Uncharacterized protein	PACLA_8A025838 PACLA_8A040481	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	248						
CAB4003028.1	A0A7D9E7M2	unreviewed	A0A7D9E7M2_PARCT	RNA-directed DNA polymerase from transposon X-element	PACLA_8A010794	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1344			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
CAG7716375.1	A0A8J2JGG8	unreviewed	A0A8J2JGG8_9HEXA	Integrase catalytic domain-containing protein	AFUS01_LOCUS5888	Allacma fusca	1617		DNA integration [GO:0015074]	GO:0015074		DNA integration [GO:0015074]	
CAH3148090.1	A0AAU9XGU8	unreviewed	A0AAU9XGU8_9CNID	Uncharacterized protein	PMEA_00023683	Pocillopora meandrina	259						
CAB3982147.1	A0A6S7FVX7	unreviewed	A0A6S7FVX7_PARCT	PREDICTED: uncharacterized protein LOC105315219	PACLA_8A035262	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1393			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
KAJ7391702.1	A0A9X0A1E1	unreviewed	A0A9X0A1E1_9CNID	Uncharacterized protein	OS493_017399	Desmophyllum pertusum	223						
PFX20891.1	A0A2B4RTF6	unreviewed	A0A2B4RTF6_STYPI	Putative 115 kDa protein	AWC38_SpisGene14643	Stylophora pistillata (Smooth cauliflower coral)	727						
KAJ7325674.1	A0A9X0CF28	unreviewed	A0A9X0CF28_9CNID	Uncharacterized protein	OS493_029098	Desmophyllum pertusum	218	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	
CAH3142225.1	A0AAU9XA90	unreviewed	A0AAU9XA90_9CNID	DUF4371 domain-containing protein	PMEA_00020021	Pocillopora meandrina	398						
PFX17564.1	A0A2B4RGR7	unreviewed	A0A2B4RGR7_STYPI	Uncharacterized protein	AWC38_SpisGene18105	Stylophora pistillata (Smooth cauliflower coral)	1095						
RMX56692.1	A0A3M6USQ4	unreviewed	A0A3M6USQ4_POCDA	Uncharacterized protein	pdam_00024549	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	388						
KAJ7390452.1	A0A9W9ZZ73	unreviewed	A0A9W9ZZ73_9CNID	Uncharacterized protein	OS493_025152	Desmophyllum pertusum	116						
KAJ7381964.1	A0A9W9ZJ79	unreviewed	A0A9W9ZJ79_9CNID	OTU domain-containing protein	OS493_037985	Desmophyllum pertusum	262						
KAK2558606.1	A0AAD9QCX8	unreviewed	A0AAD9QCX8_ACRCE	Gag protein	P5673_018787	Acropora cervicornis (Staghorn coral)	207						
KAJ7381869.1	A0A9X0D1X8	unreviewed	A0A9X0D1X8_9CNID	CCHC-type domain-containing protein	OS493_038604	Desmophyllum pertusum	186			GO:0003676; GO:0008270	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	
PFX23505.1	A0A2B4S4V9	unreviewed	A0A2B4S4V9_STYPI	HAT C-terminal dimerisation domain-containing protein	AWC38_SpisGene11944	Stylophora pistillata (Smooth cauliflower coral)	338			GO:0046983	protein dimerization activity [GO:0046983]	protein dimerization activity [GO:0046983]	
CAH3132738.1	A0AAU9X0Y2	unreviewed	A0AAU9X0Y2_9CNID	Protein kinase domain-containing protein	PMEA_00015062	Pocillopora meandrina	257			GO:0004672; GO:0005524	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]	
KAJ7330617.1	A0A9W9YE25	unreviewed	A0A9W9YE25_9CNID	Substance-K receptor	TACR2_3 OS493_022232	Desmophyllum pertusum	435	plasma membrane [GO:0005886]	cellular response to hormone stimulus [GO:0032870]	GO:0004930; GO:0005886; GO:0032870; GO:0042277	G protein-coupled receptor activity [GO:0004930]; peptide binding [GO:0042277]	plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; peptide binding [GO:0042277]; cellular response to hormone stimulus [GO:0032870]	TACR2_3
KAK2569512.1	A0AAD9QXT9	unreviewed	A0AAD9QXT9_ACRCE	Retrovirus-related Pol polyprotein from transposon 412	P5673_005330	Acropora cervicornis (Staghorn coral)	725		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
CAB4035306.1	A0A6S7JRF8	unreviewed	A0A6S7JRF8_PARCT	Uncharacterized protein	PACLA_8A013820	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	272						
PFX13076.1	A0A2B4R7D2	unreviewed	A0A2B4R7D2_STYPI	CCHC-type domain-containing protein	AWC38_SpisGene22872	Stylophora pistillata (Smooth cauliflower coral)	849		proteolysis [GO:0006508]	GO:0003676; GO:0004190; GO:0006508; GO:0008270	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	aspartic-type endopeptidase activity [GO:0004190]; nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]	
PFX28201.1	A0A2B4SEA1	unreviewed	A0A2B4SEA1_STYPI	Proprotein convertase subtilisin/kexin type 6	PCSK6 AWC38_SpisGene7117	Stylophora pistillata (Smooth cauliflower coral)	1155	Golgi membrane [GO:0000139]; trans-Golgi network [GO:0005802]	peptide hormone processing [GO:0016486]	GO:0000139; GO:0004252; GO:0005802; GO:0016486	serine-type endopeptidase activity [GO:0004252]	Golgi membrane [GO:0000139]; trans-Golgi network [GO:0005802]; serine-type endopeptidase activity [GO:0004252]; peptide hormone processing [GO:0016486]	PCSK6
KAJ7378616.1	A0A9W9ZBE9	unreviewed	A0A9W9ZBE9_9CNID	DNA damage responsive protein (EC 2.7.10.1)	DDR2_6 OS493_021916	Desmophyllum pertusum	615			GO:0016740	transferase activity [GO:0016740]	transferase activity [GO:0016740]	DDR2_6
KAK2548754.1	A0AAD9PTN2	unreviewed	A0AAD9PTN2_ACRCE	RNA-directed DNA polymerase from transposon BS	P5673_031005	Acropora cervicornis (Staghorn coral)	414			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
PFX21291.1	A0A2B4RUL8	unreviewed	A0A2B4RUL8_STYPI	Transposon Ty3-G Gag-Pol polyprotein	TY3B-G AWC38_SpisGene14231	Stylophora pistillata (Smooth cauliflower coral)	1240		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	TY3B-G
KAJ7385924.1	A0A9W9ZRP6	unreviewed	A0A9W9ZRP6_9CNID	Uncharacterized protein	OS493_012252	Desmophyllum pertusum	111						
PFX16014.1	A0A2B4RCD1	unreviewed	A0A2B4RCD1_STYPI	Tyrosine kinase receptor Cad96Ca	Cad96Ca AWC38_SpisGene19736	Stylophora pistillata (Smooth cauliflower coral)	814	plasma membrane [GO:0005886]; receptor complex [GO:0043235]	cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]	GO:0004714; GO:0005886; GO:0007169; GO:0043235	transmembrane receptor protein tyrosine kinase activity [GO:0004714]	plasma membrane [GO:0005886]; receptor complex [GO:0043235]; transmembrane receptor protein tyrosine kinase activity [GO:0004714]; cell surface receptor protein tyrosine kinase signaling pathway [GO:0007169]	Cad96Ca
KAJ7375046.1	A0A9W9Z4H6	unreviewed	A0A9W9Z4H6_9CNID	Apple domain-containing protein	OS493_001777	Desmophyllum pertusum	228						
KAK2546623.1	A0AAD9PPE3	unreviewed	A0AAD9PPE3_ACRCE	Uncharacterized protein	P5673_033773	Acropora cervicornis (Staghorn coral)	257						
KAJ7381894.1	A0A9W9ZKX1	unreviewed	A0A9W9ZKX1_9CNID	NADP-dependent oxidoreductase domain-containing protein	OS493_038424	Desmophyllum pertusum	200			GO:0004033	aldo-keto reductase (NADPH) activity [GO:0004033]	aldo-keto reductase (NADPH) activity [GO:0004033]	
KAK2550308.1	A0AAD9UUD6	unreviewed	A0AAD9UUD6_ACRCE	Uncharacterized protein	P5673_028998	Acropora cervicornis (Staghorn coral)	131						
CAH3116850.1	A0AAU9WKG6	unreviewed	A0AAU9WKG6_9CNID	Ferric-chelate reductase 1	PMEA_00006663	Pocillopora meandrina	1305	membrane [GO:0016020]		GO:0016020; GO:0046872	metal ion binding [GO:0046872]	membrane [GO:0016020]; metal ion binding [GO:0046872]	
CAH3130488.1	A0AAU9WZC1	unreviewed	A0AAU9WZC1_9CNID	Uncharacterized protein	PMEA_00014151	Pocillopora meandrina	126						
PFX19777.1	A0A2B4RTV0	unreviewed	A0A2B4RTV0_STYPI	Peptidase A2 domain-containing protein	AWC38_SpisGene15810	Stylophora pistillata (Smooth cauliflower coral)	1229		proteolysis [GO:0006508]	GO:0004190; GO:0006508	aspartic-type endopeptidase activity [GO:0004190]	aspartic-type endopeptidase activity [GO:0004190]; proteolysis [GO:0006508]	
PFX25971.1	A0A2B4S7V1	unreviewed	A0A2B4S7V1_STYPI	p53-induced protein with a death domain	PIDD AWC38_SpisGene9380	Stylophora pistillata (Smooth cauliflower coral)	1133		signal transduction [GO:0007165]	GO:0007165		signal transduction [GO:0007165]	PIDD
KAK2550533.1	A0AAD9UUL2	unreviewed	A0AAD9UUL2_ACRCE	DUF3504 domain-containing protein	P5673_028732	Acropora cervicornis (Staghorn coral)	442		DNA integration [GO:0015074]; DNA recombination [GO:0006310]	GO:0003677; GO:0006310; GO:0015074	DNA binding [GO:0003677]	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]	
CAH3037309.1	A0AAU9VST0	unreviewed	A0AAU9VST0_9CNID	GOST seven transmembrane domain-containing protein	PMEA_00021319	Pocillopora meandrina	594	Golgi apparatus [GO:0005794]; membrane [GO:0016020]		GO:0005794; GO:0016020		Golgi apparatus [GO:0005794]; membrane [GO:0016020]	
KAK2568371.1	A0AAD9QWJ7	unreviewed	A0AAD9QWJ7_ACRCE	Retrovirus-related Pol polyprotein from transposon 412	P5673_007395	Acropora cervicornis (Staghorn coral)	1083						
PFX11933.1	A0A2B4R540	unreviewed	A0A2B4R540_STYPI	Retrovirus-related Pol polyprotein	POL AWC38_SpisGene24187	Stylophora pistillata (Smooth cauliflower coral)	800		DNA integration [GO:0015074]; proteolysis [GO:0006508]	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]; proteolysis [GO:0006508]	POL
KAJ7385848.1	A0A9W9ZQ39	unreviewed	A0A9W9ZQ39_9CNID	Uncharacterized protein	OS493_013884	Desmophyllum pertusum	251						
KAK2547486.1	A0AAD9URQ7	unreviewed	A0AAD9URQ7_ACRCE	RNA-directed DNA polymerase from transposon BS	P5673_032527	Acropora cervicornis (Staghorn coral)	675			GO:0003964	RNA-directed DNA polymerase activity [GO:0003964]	RNA-directed DNA polymerase activity [GO:0003964]	
KAJ7340222.1	A0A9X0CI95	unreviewed	A0A9X0CI95_9CNID	Uncharacterized protein	OS493_002954	Desmophyllum pertusum	242						
PFX21716.1	A0A2B4RX25	unreviewed	A0A2B4RX25_STYPI	Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2	2 AWC38_SpisGene13796	Stylophora pistillata (Smooth cauliflower coral)	840	membrane [GO:0016020]		GO:0016020		membrane [GO:0016020]	2
CAH3133187.1	A0AAU9X1L6	unreviewed	A0AAU9X1L6_9CNID	C2H2-type domain-containing protein	PMEA_00015423	Pocillopora meandrina	467						
PFX13647.1	A0A2B4RBA3	unreviewed	A0A2B4RBA3_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene22255	Stylophora pistillata (Smooth cauliflower coral)	1095		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	K02A2.6
PFX14364.1	A0A2B4R7Q8	unreviewed	A0A2B4R7Q8_STYPI	Retrovirus-related Pol polyprotein from transposon TNT 1-94	AWC38_SpisGene21480	Stylophora pistillata (Smooth cauliflower coral)	742		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
KAK2548878.1	A0AAD9PU24	unreviewed	A0AAD9PU24_ACRCE	Myb/SANT-like DNA-binding domain-containing protein	P5673_030803	Acropora cervicornis (Staghorn coral)	344						
CAB3996894.1	A0A7D9I1F6	unreviewed	A0A7D9I1F6_PARCT	Reelin isoform X5	PACLA_8A044381	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	1168		DNA integration [GO:0015074]; proteolysis [GO:0006508]	GO:0003676; GO:0004190; GO:0004519; GO:0006508; GO:0015074	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]	aspartic-type endopeptidase activity [GO:0004190]; endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]; proteolysis [GO:0006508]	
KAJ7393378.1	A0A9X0A4M6	unreviewed	A0A9X0A4M6_9CNID	Uncharacterized protein	OS493_006349	Desmophyllum pertusum	223						
KAK2549086.1	A0AAD9PU08	unreviewed	A0AAD9PU08_ACRCE	Integrase catalytic domain-containing protein	P5673_030588	Acropora cervicornis (Staghorn coral)	460		DNA integration [GO:0015074]	GO:0003676; GO:0015074	nucleic acid binding [GO:0003676]	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]	
RMX52146.1	A0A3M6UEY7	unreviewed	A0A3M6UEY7_POCDA	Uncharacterized protein	pdam_00022172	Pocillopora damicornis (Cauliflower coral) (Millepora damicornis)	169						
KAK2552111.1	A0AAD9Q0A2	unreviewed	A0AAD9Q0A2_ACRCE	ATP-dependent DNA helicase (EC 3.6.4.12)	P5673_026861	Acropora cervicornis (Staghorn coral)	772		DNA recombination [GO:0006310]; DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	GO:0000723; GO:0003678; GO:0005524; GO:0006281; GO:0006310; GO:0016787	ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]	ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; telomere maintenance [GO:0000723]	
CAB3993294.1	A0A7D9HUR1	unreviewed	A0A7D9HUR1_PARCT	Uncharacterized protein	PACLA_8A029321	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	370						
PFX12838.1	A0A2B4R8X7	unreviewed	A0A2B4R8X7_STYPI	Uncharacterized protein K02A2.6	K02A2.6 AWC38_SpisGene23134	Stylophora pistillata (Smooth cauliflower coral)	1683		DNA integration [GO:0015074]	GO:0003676; GO:0008270; GO:0015074	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]; DNA integration [GO:0015074]	K02A2.6
KAJ7356004.1	A0A9W9YKM9	unreviewed	A0A9W9YKM9_9CNID	Uncharacterized protein	OS493_027400	Desmophyllum pertusum	152						
CAB3982691.1	A0A6S7GBM9	unreviewed	A0A6S7GBM9_PARCT	Uncharacterized protein	PACLA_8A059928	Paramuricea clavata (Red gorgonian) (Violescent sea-whip)	449						
KAK2551396.1	A0AAD9PYJ1	unreviewed	A0AAD9PYJ1_ACRCE	Integrase catalytic domain-containing protein	P5673_027797	Acropora cervicornis (Staghorn coral)	570		DNA integration [GO:0015074]	GO:0003676; GO:0003964; GO:0004519; GO:0015074	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]; RNA-directed DNA polymerase activity [GO:0003964]; DNA integration [GO:0015074]	
